rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
1,1069.62,0,-1.55,-26,1045,1,1.25,0.03,1461,1,1.3,0.03,1454
1,953.28,0,-1.45,-26,1066,1,1.39,0.03,1248,1,1.38,0.03,1286
1,967.38,0,-1.61,-28,943,1,1.26,0.03,1165,1,1.3,0.03,1100
1,1018.4,0,-1.68,-30,1060,1,1.16,0.02,2991,1,1.27,0.02,2661
1,702.98,0,-4.14,-49,637,1,0.69,0.01,46278,1,0.75,0.01,45604
1,629.87,0,-4.24,-50,653,1,0.79,0.01,46366,1,0.71,0.01,42510
1,630.48,0,-4.04,-51,687,1,0.8,0.01,3405,1,0.81,0.01,4013
1,1048.3,16,24.33,430,962,1,0.99,0.05,9777,1,1.01,0.05,11475
1,1034.67,17,27.0,468,892,1,0.96,0.05,11072,1,0.95,0.05,11402
1,1082.52,14,26.93,461,892,1,0.99,0.14,3331,1,1.02,0.12,3625
1,943.41,-8,27.45,491,918,1,0.95,0.12,3359,1,1.03,0.12,3623
1,922.12,-8,26.01,470,869,1,1.16,0.12,3532,1,1.13,0.14,3522
1,1115.8,21,25.12,428,910,1,0.98,0.13,3230,1,1.03,0.13,3040
1,1022.93,23,26.14,444,934,1,1.08,0.13,3070,1,1.05,0.14,2977
1,984.21,-34,26.71,478,866,1,1.03,0.13,3352,1,1.07,0.12,3171
1,992.3,-31,25.34,437,991,1,1.1,0.14,3453,1,1.1,0.13,3013
1,1074.45,7,25.08,495,971,1,0.99,0.12,3270,1,0.97,0.14,3540
1,989.07,8,29.19,408,901,1,1.01,0.14,3446,1,1.0,0.13,3082
1,1062.47,44,27.25,423,864,1,1.04,0.13,3250,1,1.15,0.13,3104
1,990.76,55,25.77,409,923,1,0.97,0.48,66648,1,0.92,0.5,62355
1,1071.7,56,27.69,446,836,1,1.07,0.49,69022,1,1.01,0.49,59958
1,915.7,67,27.55,491,905,1,1.06,0.59,7643,1,0.99,0.58,7229
1,996.72,75,25.24,425,863,1,0.98,0.65,7796,1,1.13,0.62,7248
1,995.16,66,26.25,452,895,1,1.04,0.68,7633,1,1.21,0.66,6994
1,954.58,68,24.51,424,810,1,1.08,0.63,7829,1,1.19,0.64,7487
1,1094.6,74,28.66,450,919,1,1.04,0.68,6753,1,1.0,0.67,7686
1,1086.84,68,26.88,429,847,1,1.08,0.63,6973,1,1.1,0.63,7489
1,999.79,58,24.8,415,818,1,1.05,0.65,7433,1,1.19,0.61,7332
1,938.28,47,26.12,467,890,1,1.05,0.64,6500,1,1.06,0.63,7666
1,960.65,46,24.39,422,960,1,1.29,0.51,5165,1,1.33,0.46,4897
1,985.41,31,25.79,463,852,1,1.41,0.42,5327,1,1.44,0.43,5422
1,1029.34,29,27.94,492,858,1,1.45,0.34,32007,1,1.38,0.37,32244
1,1011.9,42,25.68,418,984,1,1.56,0.39,29913,1,1.37,0.35,27316
1,1103.03,36,23.5,410,939,1,1.44,0.34,6641,1,1.61,0.34,5925
1,1076.12,23,24.36,469,1022,1,1.44,0.34,5524,1,1.45,0.34,6376
1,1197.49,23,21.68,448,1103,1,1.62,0.3,30492,1,1.58,0.28,32768
1,1225.45,25,22.67,468,987,1,1.57,0.3,32678,1,1.58,0.33,28620
1,1081.22,22,23.12,452,966,1,1.44,0.27,34606,1,1.63,0.3,35528
1,1170.98,24,23.51,402,1036,1,1.64,0.29,31538,1,1.42,0.26,36889
1,1257.95,7,19.42,425,1059,1,1.64,0.22,23113,1,1.55,0.21,23576
1,1280.94,8,20.93,433,1179,1,1.39,0.22,22523,1,1.39,0.22,19621
1,1151.44,0,18.94,415,1086,1,1.55,0.21,10711,1,1.66,0.19,10123
1,1256.48,0,20.59,435,1078,1,1.45,0.18,9452,1,1.53,0.19,9480
1,1108.26,0,20.96,453,1183,1,1.63,0.15,7292,1,1.53,0.15,7228
1,1343.92,0,20.33,432,1166,1,1.51,0.14,6652,1,1.55,0.14,7500
1,1140.25,0,18.69,448,1095,1,1.44,0.16,7119,1,1.57,0.15,7107
1,1327.92,0,20.57,406,1174,1,1.64,0.16,6508,1,1.54,0.15,6866
1,1394.2,0,20.0,431,1312,1,1.52,0.14,7430,1,1.47,0.16,6755
1,1286.91,0,18.23,415,1110,1,1.45,0.16,7397,1,1.45,0.16,7269
1,1211.81,0,19.82,406,1175,1,1.53,0.14,6595,1,1.51,0.14,6309
1,1316.35,0,21.12,465,1149,1,1.48,0.15,6733,1,1.7,0.16,6384
1,930.11,0,29.39,581,843,1,1.05,0.01,3642,1,1.07,0.01,3575
1,1103.08,0,31.84,540,845,1,0.91,0.01,3910,1,0.98,0.01,3474
1,1068.99,-7,29.55,511,837,1,1.1,0.05,60425,1,1.01,0.05,59167
1,1081.82,-7,34.45,530,770,1,0.95,0.05,62522,1,1.01,0.05,64794
1,1000.73,-16,33.58,481,887,1,1.11,0.05,66847,1,1.0,0.05,61825
1,921.03,-14,30.26,492,825,1,1.08,0.05,62340,1,0.96,0.05,55682
1,904.14,-15,29.8,541,914,1,0.94,0.05,26074,1,1.06,0.05,26824
1,954.62,-7,32.5,501,859,1,0.92,0.05,25785,1,1.04,0.05,22577
1,1071.17,-7,28.99,465,885,1,1.08,0.05,26482,1,1.08,0.05,22596
1,1070.56,-16,28.97,494,788,1,1.0,0.05,25945,1,1.11,0.05,25532
1,967.11,0,32.76,499,843,1,0.97,0.01,40776,1,1.01,0.01,46189
1,935.84,0,35.08,473,859,1,1.03,0.01,43989,1,0.93,0.01,43581
1,888.95,0,34.22,558,738,1,1.11,0.02,18064,1,1.1,0.02,19574
1,974.85,0,35.54,560,884,1,0.94,0.02,20644,1,0.98,0.02,20781
1,933.15,0,29.34,483,771,1,1.11,0.02,50915,1,1.03,0.02,56493
1,941.63,0,35.11,468,821,1,0.96,0.02,51660,1,1.01,0.02,51954
1,924.1,0,31.07,500,756,1,1.0,0.03,31496,1,1.15,0.03,34971
1,937.27,0,33.91,530,815,1,0.96,0.03,30280,1,1.02,0.03,32741
1,969.61,0,35.16,505,848,1,1.14,0.03,32474,1,1.09,0.03,31906
1,864.28,15,29.02,467,871,1,1.16,0.03,32737,1,1.17,0.03,29874
1,1023.86,15,35.11,545,860,1,1.01,0.03,33762,1,0.99,0.03,34035
1,1034.83,-16,32.39,453,750,1,1.09,0.03,34867,1,0.99,0.03,30521
1,963.94,-15,34.2,497,802,1,1.12,0.03,33202,1,1.0,0.03,32393
1,906.69,16,32.53,538,773,1,1.05,0.03,31947,1,1.03,0.03,34385
1,1044.02,15,32.55,491,774,1,1.01,0.03,36271,1,1.13,0.03,31685
1,922.44,33,29.28,470,738,1,1.02,0.03,32614,1,1.12,0.03,33774
1,975.68,54,32.59,488,815,1,0.84,0.51,54752,1,0.71,0.49,58016
1,974.98,56,32.79,516,797,1,0.75,0.51,51686,1,0.71,0.49,54004
1,922.02,84,28.78,479,830,1,0.91,0.69,25746,1,0.89,0.69,24513
1,878.08,83,28.71,523,791,1,0.84,0.65,26157,1,0.89,0.67,25162
1,1020.61,108,31.01,525,862,1,1.04,0.81,65227,1,0.95,0.83,61570
1,852.04,117,30.24,470,722,1,0.96,0.83,60758,1,0.95,0.74,66536
1,932.62,102,33.59,536,838,1,1.0,0.86,16619,1,1.06,0.74,15478
1,888.63,94,32.39,515,803,1,1.04,0.79,17176,1,1.11,0.86,17600
1,902.42,94,29.37,534,769,1,1.18,0.78,2344,1,1.19,0.87,2217
1,1012.74,94,29.31,540,746,1,1.17,0.8,2167,1,1.08,0.88,2274
1,925.07,81,29.97,457,800,1,1.32,0.79,172,1,1.16,0.77,182
1,883.21,75,31.02,464,805,1,1.31,0.76,175,1,1.23,0.75,204
1,904.98,70,30.61,503,905,1,1.32,0.81,187,1,1.25,0.82,196
1,998.06,0,22.04,384,1002,1,1.02,0.01,2156,1,0.96,0.01,2224
1,1129.97,0,21.33,397,969,1,1.04,0.01,2260,1,0.89,0.01,2126
1,1169.31,0,21.41,353,1044,1,0.92,0.01,47141,1,0.94,0.01,53765
1,1112.46,0,20.13,419,920,1,0.98,0.01,50551,1,1.07,0.01,54486
1,1148.59,8,19.74,417,898,1,0.98,0.01,36414,1,0.95,0.01,38056
1,1016.5,8,19.81,367,928,1,1.08,0.01,40131,1,1.02,0.01,40225
1,1105.25,8,20.44,379,952,1,0.92,0.05,62734,1,1.08,0.05,52853
1,1111.01,7,21.69,390,1076,1,1.06,0.05,63722,1,1.07,0.05,61886
1,1055.23,8,21.11,408,1021,1,1.03,0.05,32308,1,1.12,0.05,27253
1,1140.27,8,21.56,390,978,1,1.04,0.05,28359,1,1.01,0.05,27131
1,1102.87,7,22.22,407,995,1,1.05,0.05,67490,1,0.99,0.05,60503
1,1140.8,15,24.34,379,964,1,1.01,0.05,66692,1,1.12,0.05,58577
1,1110.84,15,24.87,381,889,1,1.08,0.08,24698,1,1.09,0.08,27226
1,1058.28,26,22.17,407,1051,1,1.11,0.08,25189,1,1.05,0.08,26014
1,1053.72,23,21.03,395,974,1,1.02,0.11,41596,1,1.0,0.11,42101
1,1042.96,0,23.11,400,984,1,1.15,0.12,45008,1,1.11,0.1,44961
1,950.54,-15,22.07,427,1006,1,1.19,0.22,60401,1,1.05,0.24,59043
1,1058.49,-17,22.9,392,1055,1,1.0,0.24,66308,1,1.2,0.23,58872
1,1033.73,0,22.75,376,943,1,1.18,0.25,68196,1,1.07,0.24,68511
1,977.99,0,24.45,388,986,1,1.04,0.21,68002,1,1.11,0.23,70985
1,967.05,-15,20.81,381,1027,1,1.22,0.24,63815,1,1.08,0.21,58835
1,1036.2,-15,25.18,443,1043,1,1.1,0.25,68283,1,1.18,0.23,68872
1,948.3,25,21.21,378,1010,1,1.15,0.22,61190,1,1.09,0.25,65429
1,1146.04,21,24.53,392,902,1,1.16,0.22,60447,1,1.04,0.21,60122
1,1019.33,51,24.14,442,980,1,1.05,0.66,48830,1,1.04,0.72,50396
1,1021.43,71,21.75,427,872,1,1.09,0.76,51180,1,0.94,0.75,53787
1,952.19,83,22.21,409,949,1,1.08,0.74,56113,1,1.08,0.67,52343
1,1031.05,78,25.41,407,913,1,1.01,0.66,59362,1,1.05,0.69,57789
1,945.06,75,23.55,425,958,1,1.02,0.66,59489,1,1.17,0.67,50025
1,949.51,85,23.56,378,945,1,1.11,0.73,49673,1,1.02,0.73,54859
1,1014.28,85,23.93,377,1025,1,1.07,0.75,55335,1,1.02,0.74,50511
1,1120.81,91,25.86,403,1039,1,1.03,0.73,49320,1,1.09,0.75,59295
1,1052.66,57,22.7,452,944,1,1.13,0.67,55582,1,0.98,0.74,53253
1,958.41,54,23.88,428,1018,1,1.12,0.75,48974,1,1.03,0.74,57990
1,1000.17,47,23.78,430,1034,1,1.6,0.45,21790,1,1.41,0.51,18312
1,1123.86,48,21.86,432,992,1,1.55,0.52,21958,1,1.57,0.52,21057
1,1138.18,34,25.27,414,1010,1,1.44,0.52,20361,1,1.63,0.47,18685
1,1141.7,28,22.6,388,958,1,1.68,0.46,21174,1,1.68,0.52,21876
1,1068.34,25,22.42,402,1099,1,1.43,0.43,18840,1,1.64,0.46,21551
1,1068.47,22,24.78,448,914,1,1.62,0.46,18201,1,1.45,0.46,19672
1,1208.77,0,23.53,429,1128,1,1.45,0.45,18435,1,1.5,0.49,20700
1,1148.42,-8,21.11,449,1001,1,1.64,0.49,18401,1,1.62,0.51,21082
1,1194.05,7,23.04,465,926,1,1.1,0.08,603,1,1.08,0.09,615
1,1073.12,7,22.9,445,1052,1,1.12,0.08,632,1,1.14,0.07,532
1,1009.81,7,23.33,407,1030,1,1.17,0.1,25262,1,1.19,0.1,24173
1,1088.77,8,24.17,478,1009,1,1.11,0.1,24056,1,1.21,0.1,24056
1,1211.2,8,23.55,397,946,1,1.19,0.07,6935,1,1.19,0.07,7468
1,1071.99,8,21.48,423,1072,1,1.18,0.07,7783,1,1.16,0.06,6717
1,1030.97,7,23.66,459,961,1,1.1,0.06,25431,1,1.06,0.05,29653
1,995.2,8,21.44,413,1055,1,1.06,0.05,26747,1,1.19,0.06,27369
1,1022.76,7,24.98,426,955,1,1.27,0.05,19855,1,1.17,0.05,20169
1,1053.19,8,22.74,430,1033,1,1.06,0.05,18483,1,1.22,0.05,21067
1,1103.86,7,21.75,411,991,1,1.08,0.03,48377,1,1.23,0.03,44741
1,1123.72,8,23.24,479,998,1,1.2,0.03,44985,1,1.09,0.03,41343
1,985.79,15,24.86,446,1044,1,1.2,0.03,48615,1,1.05,0.03,47764
1,1179.65,16,21.4,413,1091,1,1.07,0.03,45606,1,1.1,0.03,46300
1,1028.01,39,22.54,466,998,1,1.18,0.03,43603,1,1.19,0.03,47375
1,1009.22,41,24.28,421,1092,1,1.2,0.03,48033,1,1.09,0.03,41213
1,1091.69,-8,22.19,391,902,1,1.1,0.03,43936,1,1.22,0.03,49442
1,1123.54,-8,23.07,431,1059,1,1.1,0.03,42275,1,1.04,0.03,50068
1,1039.81,-8,24.27,445,1036,1,1.18,0.03,43766,1,1.04,0.03,50300
1,1115.67,24,23.6,402,1017,1,1.2,0.03,47650,1,1.16,0.03,48287
1,1034.7,22,24.23,461,980,1,1.22,0.03,45378,1,1.04,0.03,45262
1,1159.41,29,24.15,413,922,1,1.26,0.03,41475,1,1.09,0.03,47766
1,1154.8,33,25.23,428,910,1,1.15,0.03,47920,1,1.14,0.03,45963
1,973.21,52,24.86,471,1022,1,1.04,0.03,41558,1,1.26,0.03,43557
1,990.07,55,25.86,434,921,1,1.06,0.03,45705,1,1.19,0.03,41558
1,1378.43,0,24.09,513,1162,1,1.63,0.01,634,1,1.64,0.01,682
1,1322.0,-8,20.99,481,1108,1,1.45,0.01,679,1,1.4,0.01,671
1,1198.96,-8,21.11,509,1255,1,1.61,0.01,636,1,1.56,0.01,729
1,1395.03,0,25.19,466,1160,1,1.46,0.01,676,1,1.4,0.01,668
1,1363.71,0,24.85,478,1107,1,1.49,0.01,655,1,1.43,0.01,677
1,1032.43,7,22.95,411,849,1,1.0,0.01,60987,1,1.0,0.01,51024
1,953.61,8,26.14,401,932,1,0.94,0.01,57143,1,1.09,0.01,56382
1,897.88,0,23.2,408,891,1,1.05,0.02,9462,1,1.11,0.02,8809
1,934.46,0,24.41,442,875,1,1.02,0.02,10239,1,0.94,0.02,8796
1,887.4,7,25.46,397,810,1,1.06,0.02,9451,1,1.01,0.02,9116
1,958.7,7,22.32,407,981,1,0.94,0.02,9041,1,1.05,0.02,8719
1,981.69,0,22.12,389,952,1,1.02,0.17,47050,1,1.08,0.15,47582
1,888.43,0,22.55,425,925,1,1.09,0.14,49718,1,1.04,0.15,43298
1,884.69,-30,21.42,385,988,1,1.04,0.16,49668,1,1.11,0.18,51639
1,1021.21,56,21.89,387,848,1,1.15,0.17,50353,1,0.99,0.16,47621
1,905.83,50,21.73,384,874,1,1.11,0.15,49629,1,1.08,0.16,48873
1,901.5,0,21.91,390,820,1,0.99,0.17,44840,1,1.11,0.15,47755
1,984.63,0,24.17,417,907,1,1.12,0.15,44662,1,1.11,0.17,50327
1,1024.12,34,21.31,411,871,1,0.99,0.17,43583,1,1.09,0.18,46366
1,1074.95,35,25.31,417,980,1,1.16,0.15,51608,1,1.18,0.17,45794
1,935.77,50,22.28,426,809,1,1.1,0.15,44120,1,0.97,0.17,49206
1,901.06,51,24.78,420,837,1,0.9,0.82,40356,1,0.97,0.77,40084
1,889.95,79,23.37,360,891,1,1.09,0.84,40884,1,1.01,0.81,43070
1,918.53,76,24.52,422,885,1,1.11,0.71,42828,1,1.26,0.69,40912
1,897.56,81,25.36,413,898,1,1.22,0.76,40390,1,1.21,0.83,42691
1,881.76,90,25.2,410,948,1,1.34,0.81,33809,1,1.18,0.87,34966
1,936.92,79,23.78,433,848,1,1.17,0.8,32150,1,1.18,0.79,31361
1,920.25,74,22.91,437,938,1,1.22,0.84,13100,1,1.29,0.73,13018
1,891.45,81,26.08,428,846,1,1.28,0.85,13440,1,1.29,0.81,13633
1,969.76,60,24.92,404,975,1,1.45,0.85,13735,1,1.37,0.77,11604
1,1079.88,21,23.1,412,976,1,1.39,0.76,13071,1,1.43,0.8,11964
1,973.99,24,24.81,416,921,1,1.42,0.7,17910,1,1.58,0.77,18499
1,1102.04,36,23.98,417,1032,1,1.45,0.72,20990,1,1.54,0.73,18325
1,1105.98,42,22.48,441,959,1,1.65,0.75,1041,1,1.68,0.74,1056
1,995.53,25,21.67,419,1004,1,1.71,0.7,986,1,1.89,0.74,1072
1,1201.48,25,22.59,397,1041,1,1.76,0.73,1021,1,1.87,0.68,1138
1,1057.79,8,21.92,430,1102,1,1.84,0.67,1143,1,2.0,0.73,1112
1,1189.69,8,19.09,381,1033,1,1.98,0.53,27714,1,1.79,0.48,28557
1,1150.28,-8,18.82,397,1090,1,1.96,0.52,31651,1,1.79,0.57,31981
1,1296.43,-8,20.9,462,1109,1,1.79,0.43,15923,1,1.83,0.36,13743
1,1327.03,-8,21.97,417,1027,1,1.85,0.36,14950,1,1.68,0.41,13559
1,1155.68,0,21.31,393,1204,1,1.79,0.31,34093,1,1.69,0.32,34426
1,1016.1,7,-21.27,-357,1010,1,1.12,0.04,63725,1,1.1,0.04,66079
1,976.46,16,-19.04,-348,896,1,1.06,0.04,65935,1,1.09,0.04,64687
1,1117.42,16,-19.44,-327,1043,1,1.08,0.07,67079,1,1.15,0.08,58694
1,1052.21,16,-20.26,-383,1051,1,1.07,0.07,61558,1,1.01,0.08,64477
1,1076.31,15,-21.64,-350,959,1,1.09,0.08,59497,1,1.13,0.07,55873
1,1038.34,8,-18.91,-384,985,1,1.13,0.08,59018,1,1.05,0.06,62408
1,929.22,32,-21.22,-381,882,1,1.03,0.13,558,1,1.15,0.12,595
1,1082.57,30,-18.66,-359,903,1,0.98,0.13,658,1,1.04,0.11,553
1,1128.72,15,-17.63,-317,958,1,1.19,0.12,652,1,1.21,0.12,661
1,1074.64,17,-20.51,-345,986,1,1.12,0.11,585,1,1.0,0.13,608
1,1094.35,48,-19.37,-346,966,1,1.01,0.13,618,1,1.15,0.13,588
1,1025.44,26,-15.8,-310,1106,1,1.52,0.06,13031,1,1.38,0.06,12895
1,1097.7,24,-16.75,-288,1069,1,1.54,0.06,12558,1,1.63,0.06,11902
1,1117.32,-7,-16.02,-291,1011,1,1.41,0.04,6163,1,1.46,0.04,6816
1,1231.07,-8,-16.48,-315,1108,1,1.6,0.04,6371,1,1.4,0.04,7104
1,1093.41,-7,-16.47,-324,1078,1,1.69,0.03,6168,1,1.54,0.03,6919
1,1134.09,-8,-16.93,-316,1126,1,1.45,0.03,6297,1,1.46,0.03,5764
1,1235.76,-8,-16.39,-332,1104,1,1.66,0.02,5511,1,1.43,0.02,5583
1,1114.23,0,-14.15,-349,1179,1,1.66,0.02,5218,1,1.46,0.02,5449
1,1222.63,0,-14.97,-348,1068,1,1.67,0.02,12307,1,1.49,0.02,13339
1,1258.13,0,-14.41,-295,1201,1,1.55,0.02,14309,1,1.54,0.02,13614
1,1109.91,8,-16.95,-344,1135,1,1.13,0.01,18290,1,1.0,0.01,15638
1,1124.76,8,-16.14,-368,997,1,1.01,0.01,17174,1,0.96,0.01,15754
1,1209.45,0,-18.8,-334,1166,1,1.17,0.05,28970,1,1.17,0.05,33628
1,1109.01,0,-18.39,-367,1150,1,1.16,0.05,28406,1,1.04,0.05,33093
1,1244.15,15,-16.26,-315,1127,1,1.1,0.05,33921,1,1.02,0.05,31722
1,1231.77,14,-17.05,-357,1008,1,1.01,0.05,30861,1,1.14,0.05,33527
1,1036.39,26,-17.23,-362,1070,1,1.0,0.05,32350,1,1.15,0.05,30106
1,1207.61,34,-19.08,-368,990,1,0.99,0.05,31371,1,1.16,0.05,36212
1,1167.31,32,-18.77,-374,1024,1,0.99,0.08,29716,1,1.1,0.09,25107
1,1024.58,8,-17.75,-355,1029,1,1.06,0.08,28354,1,1.15,0.08,28372
1,1227.02,8,-17.07,-364,1071,1,1.19,0.08,25530,1,1.2,0.09,29838
1,1196.19,8,-18.29,-322,968,1,1.15,0.07,29565,1,1.07,0.08,25185
1,1196.01,8,-17.51,-320,965,1,1.22,0.13,3224,1,1.2,0.12,3616
1,1211.26,15,-16.19,-370,983,1,1.09,0.12,3371,1,1.04,0.12,3752
1,1210.42,46,-16.28,-314,1040,1,1.07,0.12,3387,1,1.18,0.13,3309
1,1053.68,43,-18.77,-370,1038,1,1.2,0.12,3227,1,1.11,0.14,3795
1,1212.1,79,-18.87,-332,1087,1,1.23,0.14,3361,1,1.19,0.13,3579
1,1013.82,78,-18.27,-328,978,1,1.19,0.12,3223,1,1.19,0.14,3295
1,1199.74,101,-16.02,-344,1058,1,1.15,0.14,3699,1,1.14,0.13,3332
1,1105.05,94,-18.28,-299,1141,1,1.04,0.13,3347,1,1.15,0.14,3823
1,1191.94,73,-15.9,-327,1053,1,1.05,0.13,3341,1,1.15,0.12,3860
1,1067.16,75,-15.88,-349,1019,1,1.07,0.14,3408,1,1.05,0.12,3806
1,1182.87,83,-16.71,-320,1139,1,1.38,0.73,23672,1,1.45,0.71,25735
1,1204.59,74,-15.52,-328,1011,1,1.61,0.77,22920,1,1.56,0.85,24498
1,1040.24,79,-18.35,-295,1013,1,1.7,0.83,24872,1,1.45,0.84,25663
1,1241.31,57,-16.35,-320,1167,1,1.49,0.71,24808,1,1.43,0.74,21492
1,1219.03,56,-15.15,-334,1190,1,1.71,0.81,25156,1,1.61,0.85,22731
1,1180.62,15,-15.86,-338,1191,1,1.56,0.72,22744,1,1.65,0.84,26037
1,1206.68,15,-15.3,-345,1195,1,1.53,0.84,25903,1,1.55,0.8,21528
1,1132.27,0,-15.45,-312,1077,1,1.68,0.8,22839,1,1.47,0.79,23440
1,1096.05,7,-14.73,-306,1158,1,1.06,0.01,30238,1,1.1,0.01,29793
1,1119.77,7,-15.16,-321,1077,1,1.04,0.01,26320,1,0.93,0.01,26832
1,1033.4,8,-16.17,-298,1158,1,0.97,0.01,31774,1,0.98,0.01,26441
1,1216.65,8,-16.41,-324,976,1,0.93,0.01,28858,1,0.94,0.01,30239
1,1159.08,8,-14.43,-283,1026,1,1.1,0.01,31516,1,0.99,0.01,27749
1,1123.64,8,-15.4,-279,985,1,1.01,0.01,26537,1,0.94,0.01,30741
1,1103.42,22,-16.5,-280,1079,1,1.12,0.01,26892,1,1.03,0.01,31724
1,1016.43,7,-16.22,-302,1011,1,1.06,0.01,28690,1,0.92,0.01,31069
1,1052.8,8,-17.26,-314,1034,1,0.98,0.01,28672,1,1.06,0.01,30737
1,1194.08,26,-17.51,-291,1158,1,1.12,0.01,28917,1,1.09,0.01,30132
1,1141.94,26,-16.72,-306,992,1,1.03,0.01,29773,1,1.06,0.01,30467
1,1044.67,0,-16.78,-285,968,1,1.04,0.01,30308,1,1.0,0.01,32119
1,1043.63,0,-15.62,-312,1064,1,0.95,0.01,31310,1,0.93,0.01,30339
1,1076.63,7,-14.76,-284,978,1,0.96,0.01,28170,1,1.01,0.01,28068
1,1135.49,8,-17.34,-311,1157,1,0.93,0.01,29321,1,0.99,0.01,28993
1,1314.03,-8,-13.7,-310,1245,1,1.58,0.01,10920,1,1.45,0.01,11153
1,1122.17,-8,-15.32,-296,1164,1,1.37,0.01,10382,1,1.48,0.01,10884
1,1164.9,-8,-13.7,-331,1324,1,1.37,0.01,12207,1,1.5,0.01,12488
1,1269.27,-8,-13.85,-304,1179,1,1.4,0.01,12363,1,1.6,0.01,11482
1,1174.39,0,-13.13,-321,1133,1,1.57,0.01,11314,1,1.42,0.01,11039
1,1281.93,0,-13.5,-309,1184,1,1.65,0.01,10968,1,1.63,0.01,11500
1,1289.39,0,-14.67,-310,1239,1,1.44,0.01,5352,1,1.59,0.01,5280
1,1294.68,0,-14.54,-326,1130,1,1.61,0.01,5090,1,1.52,0.01,5100
1,1055.71,22,-14.97,-325,1042,1,1.64,0.27,29051,1,1.48,0.28,32720
1,1207.87,14,-16.93,-298,1100,1,1.41,0.28,30905,1,1.65,0.28,29480
1,1132.88,16,-15.6,-320,1151,1,1.63,0.21,25380,1,1.61,0.18,26409
1,1169.15,23,-15.4,-330,1140,1,1.42,0.18,26052,1,1.59,0.2,22719
1,1265.45,21,-15.94,-331,1225,1,1.43,0.14,3085,1,1.48,0.15,3127
1,1150.74,0,-16.75,-289,1278,1,1.48,0.15,3274,1,1.63,0.15,3268
1,1221.08,0,-14.12,-340,1180,1,1.71,0.19,338,1,1.81,0.18,291
1,1327.56,0,-15.92,-317,1258,1,2.02,0.18,312,1,1.73,0.18,304
1,1154.17,0,-15.61,-301,1164,1,1.77,0.14,33312,1,1.84,0.12,32889
1,1295.86,0,-15.33,-331,1149,1,1.99,0.13,30143,1,1.74,0.13,34582
1,1383.29,-7,-15.58,-339,1169,1,1.76,0.08,15950,1,1.65,0.1,18290
1,1364.44,-7,-14.16,-322,1257,1,1.92,0.1,16223,1,1.76,0.09,18295
1,1412.46,0,-14.81,-321,1197,1,1.7,0.07,17839,1,1.91,0.07,17660
1,1188.98,0,-13.82,-371,1144,1,1.81,0.07,17478,1,1.91,0.07,18401
1,1378.85,0,-14.14,-368,1164,1,1.79,0.04,2779,1,1.66,0.04,2682
1,1249.37,0,-14.53,-364,1173,1,1.62,0.04,2997,1,1.65,0.04,2738
1,1347.8,0,-14.6,-324,1387,1,1.63,0.03,3761,1,1.58,0.03,3799
1,1409.84,0,-13.92,-319,1410,1,1.65,0.03,4316,1,1.64,0.03,4352
1,1315.07,0,-15.8,-343,1396,1,1.73,0.02,1973,1,1.77,0.02,1947
1,1395.35,0,-13.22,-361,1229,1,1.53,0.02,1863,1,1.55,0.02,1951
1,1063.68,7,-19.09,-343,1032,1,0.96,0.01,45622,1,0.97,0.01,49636
1,1124.91,8,-16.39,-344,1031,1,1.06,0.01,48190,1,0.96,0.01,51514
1,1155.2,7,-16.94,-335,1016,1,1.06,0.02,67320,1,0.98,0.02,59638
1,1004.7,8,-17.44,-359,1036,1,1.01,0.02,64077,1,1.09,0.02,59457
1,1055.16,15,-19.51,-381,1121,1,0.98,0.04,460,1,1.08,0.04,418
1,1124.93,16,-18.91,-336,1142,1,1.11,0.04,492,1,0.92,0.04,463
1,1180.17,7,-20.27,-335,1104,1,1.12,0.03,31587,1,1.12,0.03,33818
1,1047.81,8,-18.33,-344,980,1,1.1,0.03,29095,1,1.01,0.03,30283
1,1193.04,35,-17.86,-364,1103,1,0.99,0.08,5509,1,1.0,0.08,5328
1,1176.62,33,-17.32,-362,968,1,1.1,0.07,5598,1,1.01,0.07,4688
1,1080.91,24,-17.92,-378,1095,1,1.08,0.07,4952,1,1.08,0.07,5235
1,1173.53,22,-18.88,-336,1108,1,0.95,0.07,4754,1,1.12,0.07,5096
1,1180.04,33,-17.32,-319,1100,1,1.12,0.12,16589,1,1.19,0.13,16981
1,1053.59,7,-18.6,-344,1016,1,1.12,0.12,16474,1,1.12,0.12,15525
1,1016.9,7,-19.39,-356,1098,1,1.09,0.16,56574,1,1.23,0.15,58846
1,1012.66,16,-17.5,-323,1132,1,1.04,0.16,54504,1,1.12,0.16,54907
1,1184.3,16,-16.94,-359,1022,1,1.08,0.16,56216,1,1.23,0.14,58880
1,1099.27,52,-19.44,-349,974,1,1.19,0.16,65724,1,1.23,0.15,56828
1,1138.24,47,-19.85,-374,966,1,1.18,0.33,35809,1,1.26,0.3,31127
1,1076.01,104,-19.6,-327,1143,1,1.18,0.31,32209,1,1.32,0.31,36230
1,1165.25,67,-17.0,-314,983,1,1.17,0.39,33542,1,1.25,0.42,32193
1,1174.95,59,-19.65,-360,1105,1,1.38,0.41,36804,1,1.21,0.36,34296
